client_id,sess_id,avg_bitrate,session_data,q264,q396,q594,q891,q1337,q2085,q3127
1705.00,0.00,1679.14,12282945.00,49.00,29.00,100.00,110.00,457.00,558.00,160.00
1706.00,0.00,1836.57,15987335.00,48.00,65.00,91.00,111.00,523.00,496.00,407.00
1707.00,0.00,1681.40,12459145.00,65.00,57.00,67.00,110.00,517.00,441.00,225.00
1708.00,0.00,1706.91,6878840.00,45.00,27.00,28.00,53.00,272.00,255.00,126.00
1708.00,1.00,1942.09,7748940.00,22.00,27.00,23.00,47.00,211.00,257.00,211.00
1708.00,2.00,1942.52,10052540.00,41.00,34.00,38.00,80.00,281.00,228.00,333.00
1708.00,3.00,1680.42,16795750.00,66.00,64.00,99.00,163.00,703.00,628.00,276.00
1709.00,0.00,1693.00,4808110.00,16.00,24.00,44.00,64.00,147.00,178.00,95.00
1710.00,0.00,1583.16,8177035.00,41.00,50.00,41.00,120.00,338.00,349.00,94.00
1711.00,0.00,1737.16,10700885.00,38.00,31.00,46.00,82.00,433.00,426.00,176.00
1711.00,1.00,1871.93,5157170.00,16.00,7.00,28.00,38.00,171.00,158.00,133.00
1712.00,0.00,1707.62,18211750.00,68.00,89.00,102.00,124.00,665.00,829.00,256.00
1713.00,0.00,1722.38,8448285.00,32.00,51.00,61.00,80.00,277.00,305.00,175.00
1714.00,0.00,1704.00,7991765.00,37.00,50.00,44.00,77.00,301.00,259.00,170.00
1715.00,0.00,1485.14,3029695.00,23.00,31.00,35.00,28.00,155.00,87.00,49.00
1715.00,1.00,1646.21,469170.00,8.00,2.00,5.00,5.00,11.00,12.00,14.00
1716.00,0.00,1491.98,1536740.00,10.00,16.00,4.00,18.00,94.00,44.00,20.00
1717.00,0.00,1872.73,10346815.00,37.00,46.00,29.00,102.00,303.00,298.00,290.00
1717.00,1.00,1706.13,6201770.00,37.00,41.00,41.00,44.00,198.00,248.00,118.00
1717.00,2.00,1723.58,3102445.00,38.00,23.00,14.00,29.00,96.00,59.00,101.00
1718.00,0.00,1786.75,8710390.00,43.00,24.00,30.00,54.00,343.00,295.00,186.00
1719.00,0.00,313.50,12540.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00
1720.00,0.00,1371.29,1700395.00,11.00,14.00,12.00,23.00,119.00,68.00,1.00
1720.00,1.00,1463.85,4208575.00,22.00,27.00,45.00,61.00,194.00,213.00,13.00
1720.00,2.00,1624.07,12903205.00,60.00,54.00,82.00,147.00,568.00,495.00,183.00
1721.00,0.00,1574.78,14519510.00,58.00,84.00,132.00,164.00,728.00,444.00,234.00
1722.00,0.00,1533.25,5427700.00,17.00,26.00,33.00,67.00,294.00,239.00,32.00
1723.00,0.00,1461.58,2250830.00,10.00,19.00,23.00,16.00,132.00,98.00,10.00
1724.00,0.00,1687.47,15465685.00,49.00,44.00,109.00,177.00,597.00,612.00,245.00
1725.00,0.00,1647.88,1969215.00,8.00,1.00,3.00,27.00,80.00,112.00,8.00
1726.00,0.00,1748.20,13382470.00,50.00,36.00,61.00,104.00,508.00,550.00,222.00
1727.00,0.00,1543.41,4823160.00,23.00,34.00,16.00,24.00,322.00,154.00,52.00
1728.00,0.00,2846.21,1280795.00,6.00,1.00,0.00,1.00,0.00,3.00,79.00
1729.00,0.00,1474.46,6008415.00,49.00,17.00,72.00,71.00,351.00,183.00,72.00
1730.00,0.00,1697.44,13859635.00,67.00,64.00,79.00,124.00,516.00,544.00,239.00
1731.00,0.00,1524.61,6029840.00,40.00,50.00,55.00,86.00,258.00,214.00,88.00
1731.00,1.00,1500.58,2963640.00,18.00,7.00,12.00,42.00,204.00,79.00,33.00
1732.00,0.00,1550.64,2674850.00,17.00,23.00,17.00,35.00,101.00,125.00,27.00
1733.00,0.00,1414.43,10572890.00,105.00,108.00,114.00,171.00,491.00,398.00,108.00
1734.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
1734.00,1.00,1229.74,2109005.00,20.00,26.00,30.00,57.00,134.00,76.00,0.00
1735.00,0.00,1518.50,895915.00,14.00,6.00,3.00,19.00,11.00,61.00,4.00
1736.00,0.00,1464.34,4034250.00,7.00,26.00,30.00,35.00,302.00,125.00,26.00
1737.00,0.00,1778.35,23242975.00,103.00,136.00,118.00,130.00,769.00,857.00,501.00
1738.00,0.00,1496.28,4945215.00,40.00,22.00,38.00,54.00,260.00,212.00,35.00
1739.00,0.00,1877.62,3736465.00,17.00,3.00,7.00,17.00,120.00,163.00,71.00
1739.00,1.00,1649.87,9297000.00,73.00,64.00,54.00,125.00,348.00,232.00,231.00
1740.00,0.00,1631.86,12907975.00,50.00,43.00,88.00,156.00,584.00,468.00,193.00
1741.00,0.00,1700.26,4650210.00,9.00,16.00,28.00,31.00,242.00,132.00,89.00
1742.00,0.00,1725.64,12950920.00,22.00,61.00,72.00,128.00,540.00,421.00,257.00
1743.00,0.00,1324.50,4754955.00,24.00,33.00,40.00,65.00,447.00,85.00,24.00
1743.00,1.00,1393.20,1121525.00,21.00,15.00,8.00,10.00,32.00,75.00,0.00
1743.00,2.00,1719.25,6644915.00,18.00,19.00,31.00,61.00,309.00,208.00,127.00
1744.00,0.00,1807.89,14011110.00,72.00,52.00,74.00,106.00,451.00,446.00,349.00
1745.00,0.00,1343.50,832970.00,14.00,12.00,4.00,8.00,41.00,45.00,0.00
1745.00,1.00,1272.72,2189075.00,10.00,32.00,35.00,44.00,169.00,31.00,23.00
1745.00,2.00,1502.73,4966525.00,39.00,26.00,25.00,72.00,302.00,121.00,76.00
1746.00,0.00,1225.53,367660.00,6.00,0.00,2.00,14.00,28.00,10.00,0.00
1747.00,0.00,1657.54,10251880.00,83.00,75.00,69.00,111.00,376.00,268.00,255.00
1748.00,0.00,1621.06,1758845.00,9.00,6.00,9.00,37.00,89.00,19.00,48.00
1748.00,1.00,1638.12,2965000.00,7.00,11.00,14.00,24.00,143.00,138.00,25.00
1748.00,2.00,1136.72,181875.00,11.00,0.00,0.00,3.00,9.00,9.00,0.00
1749.00,0.00,1604.64,2190340.00,23.00,21.00,13.00,23.00,65.00,88.00,40.00
1749.00,1.00,1628.43,14664010.00,65.00,55.00,101.00,162.00,669.00,525.00,224.00
1750.00,0.00,1490.93,3876420.00,13.00,22.00,33.00,53.00,198.00,189.00,12.00
1751.00,0.00,1633.25,4524095.00,29.00,15.00,33.00,53.00,187.00,160.00,77.00
1752.00,0.00,1958.96,3692640.00,14.00,3.00,14.00,23.00,128.00,73.00,122.00
1753.00,0.00,693.20,34660.00,6.00,0.00,0.00,0.00,4.00,0.00,0.00
1754.00,0.00,1573.08,4176525.00,14.00,20.00,28.00,26.00,237.00,170.00,36.00
1754.00,1.00,1772.44,2756140.00,9.00,12.00,2.00,9.00,142.00,80.00,57.00
1755.00,0.00,1393.47,2320120.00,31.00,8.00,24.00,43.00,148.00,43.00,36.00
1755.00,1.00,1791.10,19693120.00,72.00,75.00,132.00,176.00,683.00,553.00,508.00
1756.00,0.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
1757.00,0.00,1690.39,16489725.00,66.00,66.00,108.00,181.00,728.00,434.00,368.00
1758.00,0.00,1572.73,2052410.00,18.00,11.00,24.00,19.00,96.00,47.00,46.00
1759.00,0.00,1726.46,15227390.00,54.00,72.00,86.00,142.00,595.00,498.00,317.00
1760.00,0.00,1745.84,4347135.00,31.00,25.00,39.00,34.00,97.00,175.00,97.00
1761.00,0.00,1694.81,6118280.00,15.00,13.00,22.00,28.00,303.00,283.00,58.00
1762.00,0.00,1761.75,3453035.00,11.00,12.00,20.00,27.00,105.00,165.00,52.00
1763.00,0.00,1782.58,3770165.00,11.00,11.00,14.00,42.00,115.00,165.00,65.00
1764.00,0.00,1327.52,1898350.00,7.00,8.00,21.00,54.00,139.00,48.00,9.00
1764.00,1.00,1910.12,11307900.00,34.00,45.00,59.00,82.00,312.00,316.00,336.00
1765.00,0.00,1716.00,8820260.00,42.00,26.00,38.00,74.00,332.00,387.00,129.00
1766.00,0.00,1643.54,3024110.00,22.00,15.00,15.00,25.00,131.00,109.00,51.00
1767.00,0.00,282.86,9900.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00
1768.00,0.00,978.49,220160.00,6.00,4.00,1.00,19.00,12.00,2.00,1.00
1769.00,0.00,1603.83,6022400.00,27.00,30.00,12.00,62.00,334.00,209.00,77.00
1770.00,0.00,1652.85,1867720.00,15.00,13.00,8.00,19.00,63.00,76.00,32.00
1771.00,0.00,1468.09,7832270.00,66.00,62.00,81.00,92.00,434.00,215.00,117.00
1771.00,1.00,1338.34,1338340.00,7.00,10.00,19.00,29.00,87.00,40.00,8.00
1771.00,2.00,1464.69,4379430.00,35.00,49.00,38.00,52.00,204.00,175.00,45.00
1772.00,0.00,1924.30,1837710.00,11.00,1.00,15.00,23.00,22.00,64.00,55.00
1773.00,0.00,1769.44,10050435.00,32.00,29.00,48.00,118.00,336.00,369.00,204.00
1774.00,0.00,1543.88,4160765.00,13.00,21.00,50.00,57.00,201.00,139.00,58.00
1774.00,1.00,1599.21,3238410.00,39.00,17.00,25.00,51.00,89.00,119.00,65.00
1775.00,0.00,1687.39,16485810.00,52.00,65.00,97.00,164.00,625.00,725.00,226.00
1776.00,0.00,1516.04,1963270.00,23.00,9.00,19.00,23.00,67.00,103.00,15.00
1777.00,0.00,1606.60,10772285.00,52.00,76.00,104.00,82.00,433.00,442.00,152.00
1778.00,0.00,1670.25,10230305.00,42.00,45.00,67.00,118.00,446.00,297.00,210.00
1778.00,1.00,1764.03,17014065.00,49.00,85.00,102.00,119.00,654.00,539.00,381.00
1778.00,2.00,1367.69,1100990.00,11.00,10.00,18.00,12.00,50.00,60.00,0.00
1778.00,3.00,1968.67,3533755.00,10.00,10.00,14.00,34.00,73.00,113.00,105.00
1779.00,0.00,1606.02,1300875.00,7.00,0.00,0.00,8.00,99.00,30.00,18.00
1780.00,0.00,1645.65,2015925.00,8.00,13.00,17.00,28.00,75.00,62.00,42.00
1781.00,0.00,1672.14,24229260.00,59.00,108.00,129.00,275.00,1069.00,861.00,397.00
1782.00,0.00,1625.63,1853215.00,25.00,5.00,11.00,21.00,57.00,77.00,32.00
1783.00,0.00,1867.56,3240225.00,12.00,19.00,17.00,11.00,79.00,136.00,73.00
1784.00,0.00,1467.25,1613975.00,11.00,11.00,15.00,20.00,78.00,78.00,7.00
1785.00,0.00,2154.12,915500.00,5.00,0.00,0.00,2.00,13.00,39.00,26.00
1785.00,1.00,1117.08,1005375.00,14.00,11.00,12.00,32.00,99.00,12.00,0.00
1786.00,0.00,1916.16,4493390.00,24.00,22.00,27.00,29.00,108.00,108.00,151.00
1787.00,0.00,1617.81,1294250.00,8.00,2.00,2.00,14.00,51.00,82.00,1.00
1788.00,0.00,1691.25,8422430.00,29.00,27.00,50.00,83.00,396.00,242.00,169.00
1788.00,1.00,1417.07,1055720.00,10.00,6.00,5.00,12.00,73.00,38.00,5.00
1788.00,2.00,1592.95,10258600.00,31.00,56.00,67.00,134.00,479.00,391.00,130.00
1789.00,0.00,1716.53,10994390.00,16.00,47.00,62.00,111.00,461.00,386.00,198.00
1790.00,0.00,1773.17,8723975.00,21.00,36.00,46.00,75.00,306.00,328.00,172.00
1791.00,0.00,1243.02,969555.00,18.00,19.00,12.00,17.00,42.00,45.00,3.00
1792.00,0.00,1290.39,806495.00,8.00,7.00,5.00,16.00,62.00,27.00,0.00
1792.00,1.00,1350.97,459330.00,10.00,0.00,0.00,4.00,36.00,18.00,0.00
1793.00,0.00,1308.68,1838700.00,11.00,17.00,43.00,35.00,103.00,59.00,13.00
1794.00,0.00,1600.89,3946195.00,34.00,20.00,18.00,44.00,170.00,146.00,61.00
1795.00,0.00,1686.36,14359315.00,42.00,77.00,89.00,155.00,541.00,559.00,240.00
1796.00,0.00,1787.45,13021580.00,22.00,53.00,72.00,99.00,506.00,417.00,288.00
1797.00,0.00,1878.94,1888330.00,5.00,1.00,3.00,29.00,43.00,81.00,39.00
1797.00,1.00,1890.79,15684115.00,35.00,78.00,65.00,112.00,474.00,455.00,440.00
1797.00,2.00,1752.80,6441535.00,40.00,28.00,26.00,53.00,269.00,147.00,172.00
1797.00,3.00,1600.85,8788685.00,38.00,45.00,54.00,89.00,519.00,172.00,181.00
1797.00,4.00,1739.19,10435125.00,41.00,53.00,61.00,112.00,379.00,307.00,247.00
1798.00,0.00,1609.21,8979405.00,38.00,39.00,50.00,85.00,443.00,354.00,107.00
1799.00,0.00,2494.24,573675.00,6.00,0.00,1.00,1.00,4.00,0.00,34.00
1800.00,0.00,1689.54,5077060.00,8.00,26.00,39.00,70.00,227.00,104.00,127.00
1800.00,1.00,1551.57,15422615.00,81.00,86.00,106.00,202.00,774.00,537.00,202.00
1800.00,2.00,1804.66,27827925.00,83.00,98.00,120.00,229.00,1036.00,866.00,652.00
1800.00,3.00,1116.57,586200.00,25.00,2.00,2.00,6.00,57.00,13.00,0.00
1801.00,0.00,1379.14,2075600.00,26.00,21.00,4.00,23.00,137.00,84.00,6.00
1802.00,0.00,1637.81,11784075.00,57.00,85.00,106.00,119.00,439.00,410.00,223.00
1802.00,1.00,1608.03,5033135.00,34.00,47.00,56.00,40.00,195.00,139.00,115.00
1803.00,0.00,1590.21,14009755.00,71.00,88.00,106.00,160.00,585.00,567.00,185.00
1803.00,1.00,1791.78,5859135.00,17.00,27.00,33.00,67.00,239.00,86.00,185.00
1804.00,0.00,1679.13,11972205.00,47.00,49.00,111.00,108.00,403.00,530.00,178.00
1805.00,0.00,1529.59,4007535.00,18.00,26.00,23.00,20.00,245.00,166.00,26.00
1806.00,0.00,1509.25,1358325.00,18.00,13.00,12.00,17.00,38.00,65.00,17.00
1806.00,1.00,1625.57,16215110.00,65.00,114.00,106.00,157.00,664.00,662.00,227.00
1806.00,2.00,1720.47,2985010.00,14.00,13.00,12.00,12.00,142.00,97.00,57.00
1807.00,0.00,1677.34,10240170.00,45.00,57.00,77.00,119.00,393.00,308.00,222.00
1808.00,0.00,1499.59,1402115.00,16.00,1.00,13.00,18.00,70.00,55.00,14.00
1809.00,0.00,1551.56,2474745.00,11.00,10.00,7.00,42.00,125.00,104.00,20.00
1810.00,0.00,1715.27,30214430.00,129.00,111.00,167.00,230.00,1176.00,1208.00,502.00
1811.00,0.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
1812.00,0.00,1937.22,9627970.00,31.00,15.00,46.00,55.00,260.00,334.00,253.00
1813.00,0.00,1717.17,2472720.00,7.00,17.00,38.00,39.00,68.00,33.00,86.00
1814.00,0.00,658.00,52640.00,5.00,0.00,5.00,4.00,2.00,0.00,0.00
1814.00,1.00,1586.68,10027820.00,24.00,29.00,89.00,164.00,435.00,411.00,112.00
1814.00,2.00,1455.08,7078985.00,12.00,59.00,37.00,102.00,458.00,278.00,27.00
1815.00,0.00,1560.30,15064680.00,56.00,79.00,108.00,235.00,696.00,580.00,177.00
1816.00,0.00,1691.70,8796850.00,55.00,32.00,47.00,92.00,408.00,185.00,221.00
1816.00,1.00,1631.24,2389770.00,11.00,3.00,3.00,20.00,123.00,121.00,12.00
1817.00,0.00,1725.30,6383615.00,20.00,14.00,21.00,85.00,300.00,155.00,145.00
1818.00,0.00,1423.58,868385.00,13.00,8.00,4.00,15.00,36.00,39.00,7.00
1818.00,1.00,355.81,28465.00,12.00,3.00,0.00,0.00,1.00,0.00,0.00
1819.00,0.00,1742.64,3598555.00,12.00,24.00,20.00,37.00,146.00,74.00,100.00
1820.00,0.00,592.50,59250.00,13.00,1.00,0.00,0.00,6.00,0.00,0.00
1820.00,1.00,1545.60,7024740.00,67.00,12.00,24.00,111.00,335.00,292.00,68.00
1820.00,2.00,1479.02,2469960.00,28.00,14.00,18.00,42.00,125.00,66.00,41.00
1821.00,0.00,1182.79,201075.00,6.00,7.00,0.00,1.00,9.00,11.00,0.00
1822.00,0.00,2513.64,1834955.00,7.00,1.00,1.00,1.00,23.00,20.00,93.00
1822.00,1.00,1670.67,3775720.00,20.00,25.00,21.00,37.00,146.00,130.00,73.00
1823.00,0.00,1627.64,22933435.00,81.00,113.00,169.00,269.00,953.00,911.00,322.00
1824.00,0.00,1283.18,532520.00,8.00,2.00,3.00,0.00,59.00,11.00,0.00
1824.00,1.00,1932.34,2898515.00,8.00,7.00,8.00,9.00,82.00,124.00,62.00
1824.00,2.00,1300.40,981805.00,18.00,2.00,16.00,15.00,57.00,41.00,2.00
1825.00,0.00,1745.98,7158525.00,26.00,31.00,26.00,74.00,230.00,317.00,116.00
1826.00,0.00,1690.82,9375610.00,42.00,24.00,85.00,82.00,338.00,387.00,151.00
1827.00,0.00,1696.21,14858770.00,44.00,77.00,73.00,136.00,600.00,583.00,239.00
1828.00,0.00,1411.47,1446755.00,22.00,29.00,21.00,2.00,40.00,77.00,14.00
1829.00,0.00,1374.61,1821360.00,10.00,16.00,19.00,45.00,101.00,60.00,14.00
1830.00,0.00,1653.45,22668765.00,103.00,95.00,139.00,272.00,978.00,744.00,411.00
1831.00,0.00,1497.86,4695780.00,31.00,37.00,41.00,65.00,241.00,145.00,67.00
1832.00,0.00,1752.94,701175.00,11.00,0.00,0.00,1.00,35.00,13.00,20.00
1832.00,1.00,1679.37,8892260.00,34.00,43.00,76.00,80.00,320.00,359.00,147.00
1833.00,0.00,1702.51,11483410.00,59.00,65.00,65.00,76.00,455.00,409.00,220.00
1834.00,0.00,1821.41,5773885.00,37.00,27.00,15.00,40.00,143.00,254.00,118.00
1835.00,0.00,1394.13,2495485.00,16.00,22.00,31.00,60.00,97.00,123.00,9.00
1836.00,0.00,1631.29,5171195.00,22.00,19.00,52.00,98.00,191.00,135.00,117.00
1836.00,1.00,1699.87,20075435.00,76.00,118.00,121.00,238.00,822.00,500.00,487.00
1837.00,0.00,2025.44,2683705.00,12.00,10.00,8.00,21.00,48.00,74.00,92.00
1838.00,0.00,1770.78,11067405.00,35.00,39.00,57.00,76.00,415.00,414.00,214.00
1838.00,1.00,2040.81,989795.00,9.00,1.00,0.00,7.00,8.00,45.00,27.00
1838.00,2.00,1444.80,498455.00,9.00,5.00,0.00,0.00,37.00,10.00,8.00
1838.00,3.00,1670.24,626340.00,6.00,0.00,3.00,0.00,21.00,45.00,0.00
1839.00,0.00,1541.01,6749645.00,29.00,51.00,61.00,96.00,313.00,228.00,98.00
1839.00,1.00,1579.33,2882280.00,19.00,16.00,14.00,36.00,118.00,134.00,28.00
1839.00,2.00,1516.68,13445410.00,60.00,72.00,121.00,243.00,642.00,468.00,167.00
1839.00,3.00,1455.79,9549980.00,37.00,41.00,76.00,173.00,602.00,305.00,78.00
1840.00,0.00,1591.47,8148340.00,48.00,57.00,47.00,92.00,255.00,478.00,47.00
1841.00,0.00,1118.68,346790.00,7.00,2.00,3.00,11.00,35.00,4.00,0.00
1842.00,0.00,1443.61,772330.00,13.00,12.00,14.00,7.00,19.00,24.00,18.00
1842.00,1.00,1679.16,25791830.00,72.00,121.00,149.00,252.00,1164.00,851.00,463.00
1843.00,0.00,1740.00,426300.00,11.00,0.00,0.00,0.00,0.00,35.00,3.00
1844.00,0.00,1837.77,8867235.00,33.00,16.00,35.00,55.00,311.00,324.00,191.00
1844.00,1.00,1723.68,10807470.00,41.00,37.00,42.00,106.00,462.00,356.00,210.00
1844.00,2.00,1755.99,13415780.00,46.00,73.00,77.00,129.00,490.00,387.00,326.00
1845.00,0.00,1559.00,2541170.00,20.00,41.00,13.00,26.00,93.00,81.00,52.00
1846.00,0.00,1397.28,321375.00,7.00,1.00,1.00,0.00,21.00,16.00,0.00
1847.00,0.00,2373.58,225490.00,5.00,0.00,0.00,0.00,0.00,0.00,14.00
1848.00,0.00,1458.15,969670.00,9.00,4.00,16.00,5.00,49.00,44.00,6.00
1848.00,1.00,1802.22,4424450.00,24.00,11.00,8.00,23.00,189.00,136.00,100.00
1849.00,0.00,1873.07,11022995.00,23.00,40.00,37.00,81.00,409.00,282.00,305.00
1849.00,1.00,1562.62,7391180.00,46.00,47.00,57.00,106.00,345.00,212.00,133.00
1849.00,2.00,1713.94,8286885.00,28.00,42.00,48.00,68.00,288.00,367.00,126.00
1850.00,0.00,1604.34,15209110.00,59.00,48.00,119.00,158.00,704.00,645.00,163.00
1850.00,1.00,1497.33,1078080.00,6.00,4.00,12.00,16.00,47.00,54.00,5.00
1851.00,0.00,1736.78,16803325.00,64.00,55.00,73.00,170.00,633.00,632.00,308.00
1851.00,1.00,1639.01,7859060.00,34.00,65.00,56.00,84.00,325.00,231.00,164.00
1851.00,2.00,1477.49,5732645.00,17.00,55.00,53.00,62.00,313.00,238.00,38.00
1852.00,0.00,1315.86,657930.00,11.00,12.00,9.00,12.00,23.00,25.00,8.00
1853.00,0.00,1599.62,5382720.00,31.00,23.00,23.00,65.00,221.00,266.00,44.00
1854.00,0.00,1599.29,8356285.00,22.00,58.00,62.00,84.00,391.00,317.00,111.00
1855.00,0.00,1024.90,51245.00,5.00,0.00,0.00,0.00,2.00,3.00,0.00
1856.00,0.00,1864.21,1537975.00,11.00,5.00,16.00,26.00,25.00,19.00,63.00
1857.00,0.00,1624.04,16971230.00,67.00,93.00,116.00,173.00,746.00,652.00,243.00
1858.00,0.00,1558.63,810490.00,6.00,0.00,0.00,6.00,49.00,43.00,0.00
1858.00,1.00,1763.22,7696435.00,35.00,21.00,40.00,74.00,261.00,287.00,155.00
1859.00,0.00,2097.64,4509930.00,15.00,3.00,20.00,20.00,88.00,133.00,151.00
1860.00,0.00,1613.96,8747640.00,37.00,43.00,74.00,84.00,349.00,400.00,97.00
1860.00,1.00,1918.33,6560705.00,28.00,31.00,24.00,71.00,147.00,172.00,211.00
1861.00,0.00,1570.09,7371585.00,37.00,46.00,43.00,105.00,344.00,260.00,104.00
1862.00,0.00,1261.17,983715.00,13.00,15.00,5.00,19.00,66.00,38.00,0.00
1862.00,1.00,1549.38,6275005.00,45.00,55.00,85.00,81.00,276.00,104.00,164.00
1862.00,2.00,1552.51,5503635.00,21.00,31.00,44.00,64.00,262.00,238.00,49.00
1863.00,0.00,1954.96,4555060.00,26.00,16.00,8.00,11.00,125.00,153.00,127.00
1863.00,1.00,1757.06,6834980.00,26.00,39.00,25.00,76.00,215.00,256.00,141.00
1864.00,0.00,319.00,9570.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00
1865.00,0.00,1822.28,5475945.00,9.00,25.00,24.00,44.00,186.00,190.00,123.00
1865.00,1.00,1773.66,1028720.00,5.00,0.00,3.00,4.00,53.00,30.00,21.00
1865.00,2.00,1614.55,8710490.00,78.00,64.00,71.00,87.00,270.00,361.00,148.00
1865.00,3.00,867.56,69405.00,7.00,0.00,0.00,0.00,9.00,0.00,0.00
1865.00,4.00,1595.15,7249935.00,33.00,67.00,40.00,80.00,283.00,315.00,91.00
1866.00,0.00,1769.20,5997590.00,18.00,10.00,40.00,53.00,238.00,188.00,131.00
1866.00,1.00,1790.20,12424005.00,32.00,69.00,76.00,92.00,451.00,355.00,313.00
1866.00,2.00,1668.42,3053215.00,37.00,29.00,15.00,30.00,68.00,117.00,70.00
1867.00,0.00,1531.33,8667315.00,26.00,33.00,52.00,125.00,500.00,322.00,74.00
1868.00,0.00,1377.77,2169985.00,12.00,13.00,33.00,31.00,124.00,102.00,0.00
1869.00,0.00,1374.29,824575.00,12.00,5.00,10.00,9.00,42.00,40.00,2.00
1870.00,0.00,925.22,272940.00,8.00,15.00,10.00,11.00,9.00,0.00,6.00
1871.00,0.00,1479.70,3773245.00,18.00,26.00,25.00,44.00,211.00,171.00,15.00
1872.00,0.00,1749.49,6761765.00,12.00,37.00,41.00,48.00,240.00,277.00,118.00
1873.00,0.00,1698.84,7432410.00,18.00,46.00,43.00,79.00,297.00,245.00,147.00
1874.00,0.00,1755.07,17252300.00,75.00,22.00,77.00,168.00,666.00,633.00,325.00
1875.00,0.00,1735.22,11565220.00,42.00,51.00,68.00,98.00,426.00,424.00,224.00
1876.00,0.00,1521.80,2495755.00,27.00,22.00,18.00,13.00,100.00,130.00,18.00
1877.00,0.00,1864.07,28221975.00,74.00,66.00,127.00,214.00,979.00,844.00,724.00
1877.00,1.00,1848.72,8559575.00,28.00,25.00,38.00,55.00,315.00,242.00,223.00
1878.00,0.00,938.79,159595.00,5.00,3.00,3.00,7.00,16.00,0.00,0.00
1879.00,0.00,1598.40,7264725.00,42.00,38.00,50.00,76.00,323.00,279.00,101.00
1880.00,0.00,1347.66,2129305.00,12.00,21.00,42.00,26.00,118.00,91.00,6.00
1881.00,0.00,1504.30,7333460.00,56.00,49.00,76.00,110.00,318.00,269.00,97.00
1881.00,1.00,820.12,200930.00,8.00,8.00,7.00,9.00,17.00,0.00,0.00
1882.00,0.00,532.25,21290.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00
1883.00,0.00,1713.00,685200.00,15.00,1.00,2.00,1.00,1.00,56.00,4.00
1884.00,0.00,1590.91,11724980.00,78.00,83.00,113.00,167.00,411.00,402.00,220.00
1884.00,1.00,1795.32,10394875.00,45.00,50.00,66.00,94.00,347.00,267.00,289.00
1884.00,2.00,1707.95,35294805.00,106.00,157.00,211.00,365.00,1341.00,1326.00,627.00
1885.00,0.00,1637.99,10737005.00,65.00,62.00,89.00,117.00,454.00,285.00,239.00
1886.00,0.00,1599.84,9423070.00,47.00,33.00,56.00,90.00,487.00,345.00,120.00
1887.00,0.00,1094.67,547335.00,22.00,13.00,14.00,6.00,12.00,33.00,0.00
1888.00,0.00,2048.81,3605900.00,9.00,12.00,13.00,7.00,119.00,57.00,135.00
1889.00,0.00,1594.76,1028620.00,14.00,10.00,9.00,8.00,32.00,31.00,25.00
1890.00,0.00,1377.36,309905.00,6.00,9.00,5.00,0.00,13.00,1.00,11.00
1891.00,0.00,953.79,66765.00,5.00,0.00,0.00,0.00,9.00,0.00,0.00
1892.00,0.00,2138.41,2138405.00,7.00,5.00,3.00,4.00,30.00,90.00,61.00
1893.00,0.00,1627.38,5215750.00,40.00,27.00,30.00,53.00,212.00,191.00,88.00
1894.00,0.00,1796.42,6799435.00,17.00,18.00,49.00,57.00,215.00,262.00,139.00
1895.00,0.00,1065.70,197155.00,7.00,0.00,1.00,4.00,25.00,0.00,0.00
1895.00,1.00,1726.14,2330295.00,7.00,15.00,13.00,16.00,101.00,65.00,53.00
1896.00,0.00,1648.86,11327675.00,33.00,37.00,69.00,118.00,544.00,406.00,167.00
1896.00,1.00,1833.37,669180.00,6.00,2.00,3.00,4.00,7.00,41.00,10.00
1896.00,2.00,1561.87,538845.00,13.00,0.00,5.00,0.00,15.00,30.00,6.00
1896.00,3.00,1748.01,1197390.00,8.00,0.00,3.00,5.00,45.00,64.00,12.00
1896.00,4.00,1826.77,13645995.00,25.00,54.00,64.00,90.00,449.00,534.00,278.00
1897.00,0.00,1512.10,2139620.00,15.00,23.00,17.00,30.00,112.00,39.00,47.00
1898.00,0.00,1656.44,10228530.00,28.00,31.00,56.00,112.00,481.00,382.00,145.00
1899.00,0.00,1694.19,1770430.00,24.00,13.00,24.00,15.00,36.00,35.00,62.00
1899.00,1.00,2311.70,2334820.00,9.00,0.00,1.00,0.00,50.00,45.00,97.00
1900.00,0.00,1798.56,3192440.00,18.00,11.00,4.00,13.00,111.00,146.00,52.00
1901.00,0.00,1745.40,7740840.00,45.00,46.00,46.00,57.00,249.00,270.00,174.00
1902.00,0.00,1435.15,1334690.00,11.00,4.00,3.00,18.00,105.00,35.00,10.00
1903.00,0.00,1289.41,1547290.00,12.00,15.00,29.00,37.00,99.00,31.00,17.00
1904.00,0.00,1830.92,8074345.00,10.00,34.00,21.00,61.00,310.00,266.00,180.00
1904.00,1.00,2013.74,2748750.00,13.00,1.00,9.00,13.00,76.00,73.00,88.00
1905.00,0.00,1789.51,8705950.00,37.00,44.00,32.00,64.00,270.00,353.00,173.00
